StartTime: 2020-12-22 22:53:29.231
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz	q0	q1	q2	q3
0x50	 22:54:14.863	 2020-11-06 15:23:27.200	0,3345	0,2505	0,9297	5,1270	-23,6816	8,0566	15,2930	-20,3357	163,8336	23,10	3,71	-136	223	-259	0,11389	0,19165	0,10504	0,96915
0x50	 22:54:14.960	 2020-11-06 15:23:27.300	0,3818	0,2910	0,8433	6,1646	-7,9956	8,4229	15,7819	-22,3187	163,9160	23,10	3,71	-140	223	-256	0,10959	0,20865	0,10654	0,96594
0x50	 22:54:15.072	 2020-11-06 15:23:27.400	0,3760	0,2510	0,8784	2,2583	-6,1035	-0,3052	16,0675	-23,0054	164,4543	23,13	3,71	-140	222	-254	0,10358	0,21417	0,10898	0,96515
0x50	 22:54:15.151	 2020-11-06 15:23:27.500	0,4004	0,2451	0,8799	-2,8687	-10,9253	1,0376	16,0565	-23,6975	164,4104	23,12	3,71	-142	221	-248	0,10300	0,22000	0,10785	0,96402
0x50	 22:54:15.258	 2020-11-06 15:23:27.600	0,4277	0,2437	0,8608	-0,3052	-12,8784	0,4883	16,0730	-24,8346	164,2072	23,10	3,71	-150	225	-248	0,10303	0,22968	0,10599	0,96194
0x50	 22:54:15.364	 2020-11-06 15:23:27.700	0,4175	0,2563	0,8765	0,0610	-11,2305	2,0142	16,2158	-25,7520	164,0314	23,13	3,71	-149	223	-242	0,10287	0,23758	0,10553	0,96011
0x50	 22:54:15.463	 2020-11-06 15:23:27.800	0,4526	0,2603	0,8472	-2,0142	-14,3433	0,7935	16,1664	-27,0703	163,7073	23,13	3,71	-155	224	-242	0,10379	0,24875	0,10248	0,95749
0x50	 22:54:15.568	 2020-11-06 15:23:27.900	0,4785	0,2617	0,8384	-1,0986	-20,6909	-0,3052	16,2598	-28,7347	163,2349	23,12	3,71	-160	222	-232	0,10504	0,26300	0,09973	0,95383
0x50	 22:54:15.671	 2020-11-06 15:23:28.000	0,4922	0,2466	0,8442	0,3052	-16,3574	3,4790	16,4685	-30,3882	163,0151	23,18	3,71	-166	224	-227	0,10388	0,27695	0,09842	0,95013
0x50	 22:54:15.750	 2020-11-06 15:23:28.100	0,4917	0,2524	0,8613	1,0986	-1,2207	2,2583	16,4575	-31,1407	163,0371	23,18	3,71	-169	220	-226	0,10257	0,28308	0,09720	0,94861
0x50	 22:54:15.865	 2020-11-06 15:23:28.200	0,5444	0,2656	0,8330	-3,1128	-8,9722	-0,4272	16,3971	-31,9208	162,7899	23,13	3,71	-172	223	-223	0,10358	0,28964	0,09485	0,94675
0x50	 22:54:15.951	 2020-11-06 15:23:28.300	0,5000	0,2559	0,8315	-5,4932	-11,4746	4,8218	16,1334	-32,8711	162,7130	23,12	3,71	-172	224	-219	0,10342	0,29718	0,09097	0,94482
0x50	 22:54:16.068	 2020-11-06 15:23:28.400	0,5464	0,2451	0,8096	-2,3804	-9,6436	0,9766	15,7544	-33,9587	162,5482	23,11	3,71	-177	227	-213	0,10410	0,30585	0,08569	0,94247
0x50	 22:54:16.160	 2020-11-06 15:23:28.500	0,5581	0,2324	0,7744	-3,5400	-12,6343	3,6621	15,6061	-35,1727	162,3889	23,12	3,71	-181	228	-211	0,10400	0,31564	0,08209	0,93954
0x50	 22:54:16.274	 2020-11-06 15:23:28.600	0,6118	0,2598	0,7100	-7,4463	-12,8784	8,9722	14,9194	-36,7273	162,1967	23,17	3,71	-182	228	-200	0,10516	0,32770	0,07339	0,93600
0x50	 22:54:16.358	 2020-11-06 15:23:28.700	0,6489	0,1602	0,7476	-1,7090	-1,5259	1,1597	14,1614	-37,6556	163,0536	23,12	3,71	-185	235	-195	0,09900	0,33398	0,06821	0,93488
0x50	 22:54:16.478	 2020-11-06 15:23:28.800	0,6240	0,1416	0,7759	-4,0894	-7,9346	0,2441	14,0735	-37,9468	163,4161	23,16	3,71	-185	235	-197	0,09589	0,33600	0,06815	0,93448
0x50	 22:54:16.568	 2020-11-06 15:23:28.900	0,5898	0,2119	0,7852	0,4272	-0,6714	2,3193	13,7604	-38,3258	163,4326	23,15	3,71	-185	237	-197	0,09613	0,33881	0,06503	0,93365
0x50	 22:54:16.655	 2020-11-06 15:23:29.000	0,5977	0,2075	0,7959	-1,8311	-3,7231	0,1831	13,5681	-38,5181	163,4875	23,15	3,71	-186	236	-193	0,09598	0,34015	0,06335	0,93329
0x50	 22:54:16.754	 2020-11-06 15:23:29.100	0,6187	0,1855	0,8047	-4,2725	-7,1411	-0,4272	13,3099	-38,8422	163,3722	23,16	3,71	-188	236	-191	0,09726	0,34262	0,06039	0,93246
0x50	 22:54:16.860	 2020-11-06 15:23:29.200	0,6279	0,1514	0,7231	-1,9531	-9,5215	-2,6855	13,2275	-39,5673	163,0371	23,17	3,71	-190	240	-188	0,09924	0,34854	0,05759	0,93024
0x50	 22:54:16.965	 2020-11-06 15:23:29.300	0,6318	0,1450	0,7515	-3,0518	-2,6855	0,4272	12,9858	-40,0507	162,6801	23,15	3,71	-190	237	-186	0,10223	0,35239	0,05380	0,92868
0x50	 22:54:17.054	 2020-11-06 15:23:29.400	0,6479	0,1851	0,7402	-1,7700	-3,3569	2,2583	12,7661	-40,2649	162,7460	23,12	3,71	-193	241	-181	0,10208	0,35385	0,05188	0,92825
0x50	 22:54:17.158	 2020-11-06 15:23:29.500	0,6274	0,1914	0,7437	0,4272	0,0000	2,6855	12,5903	-40,4022	162,8613	23,21	3,71	-192	240	-182	0,10150	0,35477	0,05063	0,92804
0x50	 22:54:17.265	 2020-11-06 15:23:29.600	0,6528	0,1851	0,7197	-1,2207	-2,0752	0,8545	12,4750	-40,4517	163,0151	23,15	3,71	-192	244	-183	0,10059	0,35495	0,05008	0,92810
0x50	 22:54:17.366	 2020-11-06 15:23:29.700	0,6211	0,1660	0,7080	-2,3193	1,9531	-0,1831	12,3212	-40,3088	163,2788	23,17	3,71	-192	246	-180	0,09909	0,35358	0,04987	0,92877
0x50	 22:54:17.447	 2020-11-06 15:23:29.800	0,6470	0,1646	0,7524	-0,1831	0,2441	2,1973	12,0520	-39,9628	163,4766	23,11	3,71	-192	242	-185	0,09875	0,35049	0,04883	0,93002
0x50	 22:54:17.558	 2020-11-06 15:23:29.900	0,6533	0,1582	0,7358	5,3101	5,4321	1,0376	12,0850	-39,6991	163,6908	23,19	3,71	-190	240	-187	0,09723	0,34830	0,05014	0,93097
0x50	 22:54:17.662	 2020-11-06 15:23:30.000	0,5894	0,1592	0,7739	1,5869	13,4888	-2,5024	13,1891	-37,9028	164,6906	23,18	3,71	-185	241	-193	0,08813	0,33423	0,06470	0,93610
0x50	 22:54:17.763	 2020-11-06 15:23:30.100	0,6123	0,1748	0,7949	-1,2817	3,9673	0,9155	13,1396	-37,0020	164,6796	23,21	3,71	-183	238	-198	0,08954	0,32690	0,06552	0,93851
0x50	 22:54:17.853	 2020-11-06 15:23:30.200	0,5884	0,2266	0,8120	-1,9531	2,8687	0,0000	12,8925	-36,5680	164,8114	23,17	3,71	-180	241	-203	0,08975	0,32312	0,06448	0,93985
0x50	 22:54:17.952	 2020-11-06 15:23:30.300	0,5801	0,1782	0,7554	-0,6104	6,7749	-0,3052	12,7606	-36,0406	164,8553	23,13	3,71	-180	236	-202	0,09039	0,31866	0,06424	0,94135
0x50	 22:54:18.053	 2020-11-06 15:23:30.400	0,5615	0,1924	0,7871	-3,1128	9,9487	-0,3052	12,5189	-35,0299	164,9158	23,20	3,71	-181	241	-204	0,09186	0,31021	0,06381	0,94403
0x50	 22:54:18.155	 2020-11-06 15:23:30.500	0,5913	0,1860	0,7969	6,8970	15,2588	-0,0610	12,5464	-33,8544	165,0037	23,13	3,71	-177	239	-210	0,09250	0,30060	0,06589	0,94693
0x50	 22:54:18.259	 2020-11-06 15:23:30.600	0,5474	0,1973	0,7969	6,6528	13,7939	-0,5493	13,0792	-32,3712	165,3882	23,18	3,71	-172	236	-216	0,08975	0,28860	0,07330	0,95038
0x50	 22:54:18.341	 2020-11-06 15:23:30.700	0,5068	0,1826	0,8022	7,8125	24,3530	-0,9155	13,1781	-30,9595	165,5420	23,18	3,71	-169	236	-222	0,09006	0,27695	0,07635	0,95358
0x50	 22:54:18.460	 2020-11-06 15:23:30.800	0,3369	0,3042	0,9585	9,7046	23,1934	5,6152	13,6011	-28,0920	166,0254	23,20	3,71	-165	234	-229	0,08862	0,25317	0,08472	0,95959
0x50	 22:54:18.551	 2020-11-06 15:23:30.900	0,4258	0,2251	0,9028	-1,0986	25,8179	-8,7891	13,5681	-26,3727	165,8606	23,20	3,71	-156	231	-234	0,09222	0,23898	0,08624	0,96277
0x50	 22:54:18.679	 2020-11-06 15:23:31.000	0,4590	0,1538	0,8286	-8,6060	17,9443	-7,5684	13,0133	-24,4611	165,9375	23,18	3,71	-150	232	-244	0,09497	0,22247	0,08417	0,96661
0x50	 22:54:18.761	 2020-11-06 15:23:31.100	0,4453	0,2041	0,7861	0,1221	17,0288	-3,8452	13,0408	-23,0713	165,6464	23,18	3,71	-147	230	-247	0,09906	0,21103	0,08557	0,96866
0x50	 22:54:18.867	 2020-11-06 15:23:31.200	0,3037	0,2007	0,9185	-2,6245	19,4702	-6,5308	12,9694	-21,0608	165,6354	23,24	3,71	-143	231	-251	0,10162	0,19403	0,08749	0,97177
0x50	 22:54:18.956	 2020-11-06 15:23:31.300	0,3472	0,1973	0,9316	0,1221	11,6577	-3,2959	13,0188	-18,8745	165,5585	23,19	3,71	-137	230	-260	0,10471	0,17569	0,09045	0,97464
0x50	 22:54:19.046	 2020-11-06 15:23:31.400	0,2793	0,3062	0,9854	6,2256	18,9819	-2,5635	13,2440	-17,4628	165,2399	23,20	3,71	-135	226	-263	0,10873	0,16418	0,09369	0,97592
0x50	 22:54:19.154	 2020-11-06 15:23:31.500	0,2715	0,2563	0,9395	0,1831	11,1694	-10,0098	13,4363	-15,8203	165,0641	23,20	3,71	-130	227	-268	0,11185	0,15060	0,09714	0,97742
0x50	 22:54:19.245	 2020-11-06 15:23:31.600	0,2466	0,2007	0,9087	1,6479	30,1514	-0,9766	13,9087	-14,1119	165,0751	23,23	3,71	-125	223	-273	0,11313	0,13654	0,10333	0,97870
0x50	 22:54:19.350	 2020-11-06 15:23:31.700	0,2266	0,2817	0,9683	0,9155	5,0659	-2,9907	13,9197	-12,5848	165,3992	23,21	3,71	-117	226	-280	0,11215	0,12320	0,10568	0,98032
0x50	 22:54:19.452	 2020-11-06 15:23:31.800	0,1079	0,2979	1,0615	4,2114	14,7705	3,3569	14,2493	-11,1566	165,6024	23,18	3,71	-112	221	-285	0,11176	0,11118	0,11041	0,98129
0x50	 22:54:19.558	 2020-11-06 15:23:31.900	0,1904	0,2188	0,8711	-7,9956	20,5688	-8,9722	13,7549	-10,0360	165,3113	23,24	3,71	-110	222	-287	0,11600	0,10141	0,10718	0,98221
0x50	 22:54:19.644	 2020-11-06 15:23:32.000	0,0796	0,2056	1,0366	4,1504	10,3149	-0,3052	13,7494	-7,5201	165,2509	23,21	3,71	-100	222	-292	0,11932	0,07993	0,11008	0,98346
0x50	 22:54:19.752	 2020-11-06 15:23:32.100	0,2100	0,2759	0,9810	-1,8921	6,2866	0,9155	13,7494	-7,0422	165,0751	23,22	3,71	-95	221	-295	0,12137	0,07599	0,11057	0,98349
0x50	 22:54:19.853	 2020-11-06 15:23:32.200	0,1108	0,2031	0,9141	-2,3804	12,3291	0,6714	13,7000	-6,5479	165,5090	23,20	3,71	-94	223	-298	0,11823	0,07129	0,11099	0,98416
0x50	 22:54:19.962	 2020-11-06 15:23:32.300	0,0645	0,1899	0,8540	2,4414	1,1597	3,9063	13,8922	-5,1526	165,7562	23,17	3,71	-92	223	-300	0,11749	0,05930	0,11438	0,98465
0x50	 22:54:20.036	 2020-11-06 15:23:32.400	0,0454	0,3555	1,0977	7,3853	9,9487	5,7983	13,9142	-4,2847	165,7068	23,23	3,71	-88	222	-304	0,11890	0,05188	0,11551	0,98477
0x50	 22:54:20.150	 2020-11-06 15:23:32.500	0,0347	0,2866	1,0786	2,3804	7,3242	-3,5400	14,0405	-3,2849	165,8661	23,24	3,72	-83	222	-308	0,11856	0,04327	0,11777	0,98499
0x50	 22:54:20.237	 2020-11-06 15:23:32.600	0,0776	0,2349	0,9043	-7,8735	8,6060	0,3052	14,0240	-2,9498	165,7727	23,22	3,71	-81	225	-307	0,11969	0,04044	0,11795	0,98492
0x50	 22:54:20.345	 2020-11-06 15:23:32.700	0,0107	0,2334	0,9038	2,5635	20,0195	10,4370	13,4418	-1,4996	166,1572	23,21	3,71	-75	226	-310	0,11810	0,02701	0,11462	0,98596
0x50	 22:54:20.450	 2020-11-06 15:23:32.800	-0,0654	0,2437	1,1055	-0,7324	1,6479	-2,1362	12,7881	0,5219	166,8549	23,20	3,71	-62	228	-316	0,11420	0,00818	0,11118	0,98715
0x50	 22:54:20.562	 2020-11-06 15:23:32.900	0,0254	0,2104	0,9238	-3,6011	1,3428	0,0000	12,4146	0,5713	166,6241	23,27	3,71	-60	232	-317	0,11627	0,00763	0,10800	0,98727
0x50	 22:54:20.644	 2020-11-06 15:23:33.000	0,0161	0,1987	0,9487	3,9673	3,2959	-2,6245	12,5739	0,5988	166,4594	23,23	3,71	-61	234	-315	0,11771	0,00772	0,10934	0,98697
0x50	 22:54:20.739	 2020-11-06 15:23:33.100	-0,0283	0,2520	0,9858	-0,3052	1,0986	0,8545	12,9639	0,9943	166,2671	23,25	3,71	-61	231	-318	0,11972	0,00491	0,11313	0,98630
0x50	 22:54:20.840	 2020-11-06 15:23:33.200	-0,0029	0,2012	0,9165	-1,1597	7,9346	-2,3804	12,8870	1,3184	166,2451	23,24	3,71	-58	231	-319	0,12024	0,00204	0,11279	0,98630
0x50	 22:54:20.945	 2020-11-06 15:23:33.300	-0,1782	0,4399	1,2690	22,7661	11,4136	5,6152	13,0792	3,2520	166,1847	23,22	3,71	-53	234	-319	0,12262	-0,01428	0,11642	0,98547
0x50	 22:54:21.050	 2020-11-06 15:23:33.400	0,0356	0,2104	0,8760	-4,2114	-6,7139	-5,7373	12,8925	2,2522	165,9869	23,21	3,71	-54	232	-320	0,12335	-0,00571	0,11383	0,98578
0x50	 22:54:21.134	 2020-11-06 15:23:33.500	-0,0322	0,1851	0,9790	0,3662	7,3242	2,3804	13,0408	2,3676	166,1023	23,28	3,71	-55	229	-321	0,12247	-0,00662	0,11520	0,98572
0x50	 22:54:21.240	 2020-11-06 15:23:33.600	-0,0347	0,2412	0,9390	0,3662	7,0801	0,3662	13,0518	2,8564	165,9869	23,19	3,71	-54	232	-323	0,12390	-0,01074	0,11578	0,98544
0x50	 22:54:21.345	 2020-11-06 15:23:33.700	-0,0903	0,2471	1,0396	3,3569	4,3335	0,6714	13,1946	3,5760	166,1133	23,22	3,71	-50	230	-325	0,12357	-0,01691	0,11777	0,98517
0x50	 22:54:21.433	 2020-11-06 15:23:33.800	-0,0513	0,2446	0,9312	-0,4883	2,2583	0,1221	13,2880	3,6145	166,0474	23,28	3,71	-50	230	-321	0,12418	-0,01706	0,11862	0,98499
0x50	 22:54:21.548	 2020-11-06 15:23:33.900	-0,0850	0,2056	0,9668	0,0000	2,9907	1,8311	13,5077	4,0704	166,2451	23,26	3,71	-46	233	-324	0,12296	-0,02097	0,12094	0,98477
0x50	 22:54:21.651	 2020-11-06 15:23:34.000	-0,1079	0,2783	1,0771	4,1504	2,9297	0,2441	13,3209	4,4769	166,0913	23,26	3,71	-46	234	-323	0,12463	-0,02448	0,11975	0,98462
0x50	 22:54:21.734	 2020-11-06 15:23:34.100	-0,0684	0,2388	0,9424	-0,3052	1,4038	-0,1831	13,3813	4,4879	166,0144	23,24	3,71	-44	235	-327	0,12531	-0,02444	0,12033	0,98447
0x50	 22:54:21.829	 2020-11-06 15:23:34.200	-0,0640	0,2378	0,9521	-0,5493	1,3428	0,0610	13,3594	4,4385	165,9375	23,24	3,71	-46	234	-324	0,12592	-0,02396	0,12006	0,98444
0x50	 22:54:21.935	 2020-11-06 15:23:34.300	-0,0615	0,2241	0,9478	-5,9814	-0,0610	-3,7842	12,9529	4,4330	165,6573	23,28	3,71	-48	233	-323	0,12827	-0,02408	0,11664	0,98456
